EmployeeID,Age,Gender,Department,JobRole,YearsAtCompany,MonthlyIncome,DistanceFromHome,NumCompaniesWorked,OverTime,TrainingTimesLastYear,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,JobInvolvement,PerformanceRating,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel,Attrition
EMP01206,49,Female,Research & Development,Manufacturing Director,10,3401,16,5,Yes,1,4,1,2,1,2,4,2,6,Travel_Frequently,0
EMP01207,31,Female,Sales,Manufacturing Director,19,7024,26,4,No,2,4,3,1,3,4,4,0,14,Travel_Frequently,0
EMP01208,44,Male,Sales,Manager,4,1168,23,7,No,2,1,1,4,1,3,3,15,7,Travel_Frequently,0
EMP01209,52,Female,Sales,Healthcare Representative,22,13567,7,4,Yes,4,1,3,1,3,3,3,3,10,Travel_Rarely,0
EMP01210,57,Female,Human Resources,Manager,15,4832,13,0,No,6,4,1,1,3,1,3,0,9,Travel_Rarely,0
EMP01211,25,Female,Sales,Manufacturing Director,38,18889,5,2,Yes,6,1,2,4,4,2,3,7,16,Travel_Rarely,0
EMP01212,52,Female,Human Resources,Healthcare Representative,40,1689,22,7,Yes,1,4,3,2,3,1,4,9,13,Travel_Frequently,0
EMP01213,31,Male,Research & Development,Sales Representative,8,7556,2,3,No,2,3,1,1,4,4,3,15,1,Travel_Frequently,0
EMP01214,25,Male,Human Resources,Healthcare Representative,14,3584,3,3,Yes,6,4,4,1,1,3,4,10,17,Non-Travel,0
EMP01215,43,Male,Sales,Research Scientist,7,14214,2,4,No,6,2,2,1,3,2,4,0,15,Travel_Rarely,0
EMP01216,41,Female,Research & Development,Research Director,3,18426,22,2,Yes,0,4,1,3,4,1,4,7,8,Travel_Rarely,0
EMP01217,49,Female,Research & Development,Laboratory Technician,26,6891,8,5,No,0,3,2,1,2,4,3,9,0,Non-Travel,0
EMP01218,53,Female,Sales,Manufacturing Director,24,17938,13,0,No,6,1,4,2,1,4,4,7,13,Non-Travel,0
EMP01219,26,Male,Human Resources,Sales Representative,17,1262,20,8,Yes,0,2,1,1,2,1,3,0,4,Travel_Rarely,0
EMP01220,56,Female,Research & Development,Laboratory Technician,12,16075,25,5,No,5,3,2,1,2,4,3,1,17,Travel_Rarely,0
EMP01221,47,Female,Research & Development,Healthcare Representative,20,9447,26,4,Yes,0,3,3,3,3,3,3,2,3,Travel_Frequently,1
EMP01222,53,Male,Human Resources,Human Resources,38,13756,12,5,Yes,2,3,3,4,4,2,3,11,4,Non-Travel,0
EMP01223,49,Male,Research & Development,Sales Representative,24,1395,8,6,Yes,6,4,2,3,4,1,4,0,9,Travel_Rarely,0
EMP01224,27,Female,Research & Development,Sales Executive,8,7446,12,1,No,4,3,1,1,3,2,3,2,14,Non-Travel,0
EMP01225,58,Male,Research & Development,Research Director,6,11355,14,0,No,4,4,1,3,2,2,4,9,2,Non-Travel,0
EMP01226,38,Female,Research & Development,Healthcare Representative,3,13300,9,5,Yes,0,3,4,1,3,4,3,2,16,Travel_Frequently,0
EMP01227,43,Female,Human Resources,Healthcare Representative,25,8038,14,5,No,0,2,2,3,4,3,4,12,17,Non-Travel,0
EMP01228,47,Male,Sales,Manufacturing Director,30,16533,26,1,No,1,1,1,2,2,1,4,13,15,Non-Travel,0
EMP01229,27,Female,Sales,Laboratory Technician,13,19531,28,6,No,2,1,2,2,3,2,3,12,14,Travel_Rarely,0
EMP01230,55,Male,Research & Development,Laboratory Technician,28,16512,8,9,Yes,1,3,2,1,2,2,3,0,3,Travel_Rarely,0
EMP01231,18,Male,Research & Development,Manufacturing Director,14,6740,17,4,No,1,2,3,4,1,2,3,15,10,Travel_Rarely,0
EMP01232,39,Female,Human Resources,Manager,8,13746,2,7,No,3,1,2,2,1,1,3,12,9,Non-Travel,0
EMP01233,27,Male,Research & Development,Laboratory Technician,8,17146,15,7,No,1,2,1,4,1,4,4,9,15,Non-Travel,0
EMP01234,46,Male,Sales,Human Resources,23,2715,8,6,Yes,2,3,2,3,2,3,3,1,15,Travel_Frequently,0
EMP01235,21,Male,Research & Development,Healthcare Representative,1,15232,16,5,Yes,3,4,4,2,3,1,4,5,0,Non-Travel,0
EMP01236,43,Male,Human Resources,Manager,40,14223,29,4,No,5,1,3,4,3,3,4,6,3,Travel_Frequently,0
EMP01237,55,Female,Human Resources,Human Resources,17,3535,9,9,No,0,3,3,1,3,2,3,13,13,Travel_Rarely,0
EMP01238,26,Male,Human Resources,Healthcare Representative,24,4323,5,1,Yes,5,1,1,3,3,3,3,8,0,Non-Travel,0
EMP01239,29,Female,Research & Development,Laboratory Technician,8,7327,27,9,No,3,3,2,2,3,4,4,15,2,Travel_Frequently,0
EMP01240,51,Male,Sales,Manufacturing Director,28,18231,21,8,No,0,3,3,1,4,1,4,2,6,Travel_Frequently,0
EMP01241,54,Female,Research & Development,Healthcare Representative,29,19840,20,8,No,3,1,3,4,4,3,4,6,17,Non-Travel,0
EMP01242,57,Female,Sales,Manufacturing Director,25,4910,2,8,Yes,4,2,4,1,4,4,3,0,3,Travel_Rarely,0
EMP01243,38,Female,Human Resources,Human Resources,26,10102,11,7,No,2,3,3,4,3,1,3,8,15,Travel_Rarely,0
EMP01244,18,Male,Research & Development,Human Resources,28,12061,17,6,Yes,2,1,3,1,4,4,4,8,10,Non-Travel,0
EMP01245,34,Female,Research & Development,Research Scientist,32,16476,10,0,Yes,6,2,2,4,4,1,3,10,15,Non-Travel,0
EMP01246,46,Male,Sales,Sales Representative,12,2493,29,9,No,6,3,2,2,4,1,3,1,10,Travel_Frequently,0
EMP01247,57,Male,Sales,Healthcare Representative,4,7966,9,9,Yes,4,4,1,4,4,4,3,8,10,Non-Travel,0
EMP01248,25,Male,Research & Development,Sales Representative,39,9857,17,0,No,2,1,4,2,3,4,4,9,16,Non-Travel,0
EMP01249,49,Male,Human Resources,Healthcare Representative,1,12035,19,8,Yes,1,4,1,2,3,3,3,1,7,Non-Travel,0
EMP01250,51,Male,Research & Development,Human Resources,17,1575,15,3,No,1,1,2,1,4,4,4,9,17,Travel_Rarely,0
EMP01251,57,Female,Sales,Healthcare Representative,4,17825,29,6,No,5,2,2,1,2,3,4,8,3,Travel_Frequently,0
EMP01252,33,Male,Sales,Sales Representative,1,12815,24,8,No,5,3,2,4,4,4,4,6,3,Travel_Rarely,0
EMP01253,18,Female,Research & Development,Laboratory Technician,37,8000,22,1,No,0,1,4,2,3,2,4,11,10,Travel_Frequently,0
EMP01254,57,Male,Research & Development,Laboratory Technician,15,5375,15,2,Yes,5,4,1,4,1,2,3,7,15,Travel_Frequently,0
EMP01255,21,Male,Human Resources,Sales Representative,20,9936,28,8,No,0,3,4,4,3,3,3,14,13,Travel_Rarely,0
EMP01256,30,Male,Human Resources,Human Resources,39,2303,27,7,Yes,3,1,3,1,3,4,3,9,11,Travel_Frequently,0
EMP01257,58,Female,Sales,Sales Representative,35,7884,17,4,No,3,2,1,2,1,4,4,2,4,Non-Travel,0
EMP01258,24,Male,Sales,Sales Executive,40,11935,24,1,Yes,1,4,1,2,1,4,3,12,12,Travel_Frequently,0
EMP01259,56,Male,Sales,Sales Executive,29,5323,8,7,Yes,4,2,4,2,2,3,4,9,14,Non-Travel,0
EMP01260,38,Male,Research & Development,Research Director,20,16081,17,9,No,6,2,2,3,3,4,3,15,14,Non-Travel,0
EMP01261,28,Male,Sales,Manager,21,12149,21,0,No,3,1,3,2,1,4,3,8,8,Travel_Rarely,0
EMP01262,41,Male,Sales,Research Scientist,19,3093,10,7,Yes,5,1,2,2,3,1,3,12,17,Travel_Rarely,0
EMP01263,58,Female,Human Resources,Research Scientist,2,15349,29,7,No,4,1,2,2,3,3,4,13,16,Travel_Rarely,0
EMP01264,48,Female,Sales,Manufacturing Director,27,15000,10,0,Yes,3,2,2,3,4,2,4,6,3,Travel_Rarely,0
EMP01265,49,Female,Research & Development,Laboratory Technician,38,5826,22,7,Yes,0,4,2,1,2,1,4,11,9,Travel_Frequently,0
EMP01266,32,Male,Sales,Healthcare Representative,5,13317,28,5,Yes,4,3,3,2,4,4,3,14,6,Travel_Rarely,0
EMP01267,42,Female,Human Resources,Healthcare Representative,24,6789,24,1,No,5,3,3,1,4,3,3,13,2,Travel_Rarely,1
EMP01268,18,Male,Sales,Research Scientist,32,4081,13,9,Yes,5,3,1,2,3,3,4,12,1,Travel_Frequently,0
EMP01269,53,Male,Human Resources,Research Director,28,10430,1,2,Yes,4,4,3,2,2,1,3,13,11,Travel_Frequently,0
EMP01270,59,Female,Human Resources,Laboratory Technician,7,19278,29,3,No,3,4,4,1,4,4,4,13,2,Non-Travel,0
EMP01271,38,Female,Sales,Healthcare Representative,11,2050,5,2,Yes,5,2,3,1,1,2,4,13,17,Non-Travel,0
EMP01272,49,Female,Human Resources,Sales Executive,6,16543,28,7,Yes,2,2,3,3,4,1,4,9,0,Travel_Frequently,0
EMP01273,33,Female,Sales,Research Director,19,13958,12,6,No,1,4,1,1,4,2,4,4,12,Non-Travel,0
EMP01274,55,Female,Human Resources,Sales Representative,39,11972,12,9,Yes,5,2,4,4,4,3,3,9,1,Non-Travel,0
EMP01275,53,Female,Sales,Laboratory Technician,21,12248,3,3,No,6,3,3,4,4,2,3,7,0,Travel_Rarely,0
EMP01276,33,Male,Sales,Healthcare Representative,23,10043,13,1,No,5,4,3,2,2,3,3,3,8,Travel_Frequently,0
EMP01277,47,Female,Human Resources,Manager,13,3081,5,0,No,0,3,3,2,4,4,4,13,3,Travel_Frequently,0
EMP01278,51,Female,Human Resources,Sales Executive,3,4273,24,8,No,1,1,3,2,1,3,3,2,8,Non-Travel,0
EMP01279,52,Female,Sales,Research Scientist,0,16921,26,8,Yes,4,4,1,1,4,3,4,9,4,Travel_Rarely,0
EMP01280,21,Female,Human Resources,Human Resources,0,5678,28,6,Yes,1,1,3,3,2,2,3,12,1,Non-Travel,0
EMP01281,21,Male,Human Resources,Sales Representative,21,11981,23,0,No,6,2,2,3,1,1,4,4,0,Travel_Rarely,0
EMP01282,20,Male,Research & Development,Research Scientist,16,11477,24,9,Yes,0,1,4,4,2,2,3,4,4,Non-Travel,0
EMP01283,20,Female,Sales,Laboratory Technician,11,6770,2,5,No,1,1,1,1,1,1,3,8,17,Travel_Rarely,0
EMP01284,54,Male,Sales,Manufacturing Director,11,12915,6,8,No,0,2,2,2,3,3,4,9,10,Non-Travel,0
EMP01285,29,Female,Research & Development,Healthcare Representative,39,15506,14,0,Yes,2,4,4,2,3,2,3,11,7,Travel_Rarely,0
EMP01286,58,Female,Human Resources,Manufacturing Director,17,19771,18,5,Yes,4,4,2,3,4,1,4,5,12,Travel_Rarely,0
EMP01287,39,Male,Research & Development,Research Director,24,6167,12,3,Yes,4,4,4,3,1,3,4,11,7,Non-Travel,0
EMP01288,55,Female,Sales,Healthcare Representative,28,9873,25,6,No,5,3,2,3,2,4,3,10,7,Non-Travel,0
EMP01289,42,Female,Human Resources,Laboratory Technician,19,4383,11,7,Yes,1,4,4,2,2,3,4,6,9,Travel_Rarely,0
EMP01290,50,Female,Sales,Sales Executive,26,4318,13,8,Yes,2,4,2,1,4,1,4,7,16,Non-Travel,0
EMP01291,50,Male,Human Resources,Research Director,5,1957,8,0,No,6,2,4,2,4,1,4,5,0,Non-Travel,0
EMP01292,57,Female,Research & Development,Human Resources,1,19216,29,2,No,5,3,2,1,2,1,4,12,6,Travel_Frequently,0
EMP01293,46,Female,Sales,Manager,17,5723,24,9,Yes,3,3,3,4,2,2,3,14,4,Travel_Frequently,0
EMP01294,55,Female,Sales,Manufacturing Director,25,19764,9,8,Yes,5,1,2,4,4,3,4,2,13,Travel_Rarely,0
EMP01295,19,Female,Human Resources,Human Resources,14,8158,11,3,Yes,0,1,4,1,2,3,3,3,12,Travel_Frequently,0
EMP01296,56,Female,Human Resources,Sales Executive,5,7379,8,3,No,2,2,4,4,4,2,4,3,9,Non-Travel,0
EMP01297,52,Female,Sales,Sales Executive,4,15226,16,9,Yes,0,1,3,1,1,4,3,9,2,Non-Travel,0
EMP01298,37,Male,Sales,Laboratory Technician,33,19409,27,6,No,0,4,1,1,1,2,4,4,3,Non-Travel,0
EMP01299,39,Female,Human Resources,Healthcare Representative,9,2963,7,5,Yes,0,4,1,4,1,4,3,6,17,Travel_Rarely,0
EMP01300,38,Female,Sales,Research Scientist,31,4801,7,2,Yes,4,3,1,2,3,4,3,5,16,Travel_Frequently,0
EMP01301,23,Female,Sales,Research Scientist,8,18485,15,4,No,1,4,1,2,4,4,4,15,12,Travel_Rarely,0
EMP01302,30,Male,Sales,Human Resources,5,2229,21,7,No,4,1,4,1,3,2,3,4,3,Travel_Rarely,0
EMP01303,21,Male,Human Resources,Manufacturing Director,5,11994,7,5,Yes,3,4,2,4,1,4,4,11,10,Non-Travel,0
EMP01304,29,Female,Human Resources,Healthcare Representative,4,1066,5,5,No,3,1,4,3,3,4,4,9,16,Travel_Frequently,0
EMP01305,56,Male,Sales,Sales Executive,23,4472,19,5,No,3,3,4,2,3,3,4,4,5,Travel_Rarely,0
EMP01306,23,Female,Sales,Sales Representative,25,5366,25,5,No,2,1,3,4,1,4,3,1,2,Travel_Rarely,0
EMP01307,59,Female,Sales,Manufacturing Director,0,13388,17,6,Yes,2,1,4,1,1,1,4,13,17,Travel_Frequently,0
EMP01308,35,Male,Research & Development,Laboratory Technician,34,5611,1,7,No,1,2,1,1,3,2,3,7,4,Travel_Frequently,0
EMP01309,29,Male,Research & Development,Sales Executive,34,10100,16,5,Yes,4,2,3,3,1,1,4,2,1,Travel_Frequently,0
EMP01310,35,Female,Human Resources,Research Scientist,14,13223,29,1,Yes,1,3,1,3,2,3,4,4,5,Travel_Frequently,0
EMP01311,26,Male,Research & Development,Healthcare Representative,7,12776,16,8,Yes,4,4,2,1,2,1,3,0,9,Non-Travel,0
EMP01312,39,Male,Research & Development,Research Scientist,39,11909,28,2,Yes,5,3,3,4,4,4,4,4,17,Non-Travel,0
EMP01313,59,Male,Sales,Sales Representative,14,12283,16,8,Yes,5,2,4,1,2,1,3,14,8,Non-Travel,0
EMP01314,43,Male,Research & Development,Manager,35,11589,12,7,No,4,3,1,3,2,1,4,13,1,Travel_Frequently,0
EMP01315,27,Female,Sales,Sales Representative,4,2588,13,5,No,3,2,2,4,3,3,4,1,2,Travel_Rarely,0
EMP01316,46,Female,Sales,Manufacturing Director,26,19354,3,4,Yes,1,3,2,1,3,2,4,12,5,Travel_Frequently,0
EMP01317,43,Female,Research & Development,Healthcare Representative,29,17347,28,2,No,6,1,3,2,2,2,4,5,6,Travel_Rarely,0
EMP01318,20,Female,Sales,Research Director,8,11086,4,5,No,1,4,1,3,3,3,4,9,0,Travel_Rarely,0
EMP01319,49,Female,Sales,Laboratory Technician,17,6391,12,7,Yes,1,2,2,2,3,3,4,5,7,Non-Travel,0
EMP01320,52,Male,Human Resources,Sales Representative,14,2510,9,0,Yes,4,4,4,2,1,4,3,3,15,Travel_Rarely,0
EMP01321,56,Male,Sales,Sales Executive,19,3851,14,7,Yes,0,3,2,2,4,4,3,15,0,Travel_Rarely,0
EMP01322,26,Female,Sales,Manufacturing Director,7,8557,19,2,Yes,2,3,1,2,2,1,4,3,1,Non-Travel,0
EMP01323,59,Male,Sales,Manager,39,8395,16,9,No,0,1,1,1,1,2,4,13,3,Travel_Rarely,0
EMP01324,39,Female,Human Resources,Healthcare Representative,31,3096,17,5,No,4,3,1,4,2,2,3,9,11,Travel_Frequently,0
EMP01325,31,Male,Human Resources,Manufacturing Director,5,13617,21,7,No,6,1,3,3,4,3,4,9,7,Travel_Rarely,1
EMP01326,25,Female,Research & Development,Manufacturing Director,39,4421,3,7,No,3,4,4,3,1,3,3,15,13,Non-Travel,0
EMP01327,54,Male,Human Resources,Research Scientist,20,16623,18,0,No,5,1,1,2,2,2,3,3,12,Travel_Rarely,0
EMP01328,46,Male,Research & Development,Research Director,40,15010,7,5,Yes,1,2,2,4,1,3,3,2,4,Travel_Rarely,0
EMP01329,51,Female,Human Resources,Human Resources,23,14568,8,7,Yes,0,3,2,3,2,1,3,0,7,Travel_Rarely,0
EMP01330,33,Male,Sales,Research Scientist,13,5692,9,6,No,4,4,4,2,2,4,4,3,15,Travel_Frequently,0
EMP01331,49,Female,Research & Development,Research Scientist,21,7891,17,2,Yes,0,1,3,1,4,3,3,13,12,Travel_Rarely,0
EMP01332,46,Male,Research & Development,Research Scientist,9,16985,6,4,No,2,2,2,4,3,4,4,12,15,Travel_Rarely,0
EMP01333,46,Female,Human Resources,Sales Representative,10,6396,9,9,No,5,3,1,1,3,4,3,10,0,Travel_Rarely,0
EMP01334,54,Female,Research & Development,Sales Representative,34,11938,28,1,Yes,6,1,4,2,4,4,4,5,7,Travel_Frequently,0
EMP01335,19,Female,Human Resources,Manufacturing Director,16,9824,28,2,Yes,1,1,3,4,3,1,3,4,6,Travel_Rarely,0
EMP01336,47,Male,Research & Development,Manager,31,19587,15,2,No,0,3,1,4,1,2,3,4,2,Travel_Rarely,0
EMP01337,27,Male,Sales,Research Director,9,2838,19,4,No,0,4,4,4,4,1,4,6,13,Travel_Frequently,0
EMP01338,26,Female,Sales,Sales Executive,7,3207,5,2,Yes,6,1,3,3,2,4,4,6,6,Non-Travel,0
EMP01339,46,Female,Sales,Human Resources,10,18703,20,6,No,5,1,2,4,1,3,4,9,13,Travel_Frequently,0
EMP01340,53,Female,Research & Development,Healthcare Representative,36,2703,4,3,Yes,2,3,1,2,3,1,3,2,3,Travel_Rarely,0
EMP01341,25,Female,Research & Development,Human Resources,3,18723,29,0,Yes,4,1,3,3,1,1,4,1,8,Non-Travel,0
EMP01342,43,Female,Human Resources,Manager,4,7998,27,5,Yes,4,1,3,2,4,3,4,10,11,Travel_Frequently,1
EMP01343,20,Male,Sales,Sales Representative,33,11412,13,4,No,0,4,4,3,1,1,3,4,14,Travel_Frequently,0
EMP01344,56,Male,Research & Development,Research Scientist,27,4060,4,5,No,3,4,1,1,4,4,4,11,16,Non-Travel,0
EMP01345,28,Female,Sales,Research Director,2,11513,28,0,No,4,2,3,2,3,3,3,11,13,Travel_Rarely,0
EMP01346,27,Female,Sales,Manager,15,9108,19,9,Yes,2,2,4,4,2,1,4,15,10,Travel_Frequently,0
EMP01347,39,Female,Research & Development,Sales Representative,35,16888,20,3,Yes,6,2,1,2,3,2,3,14,5,Travel_Rarely,0
EMP01348,45,Male,Research & Development,Manager,4,13156,26,0,Yes,2,2,3,3,4,1,3,0,17,Travel_Rarely,0
EMP01349,18,Female,Sales,Sales Executive,40,15964,25,3,Yes,3,4,4,4,1,1,4,4,10,Non-Travel,0
EMP01350,48,Female,Sales,Sales Executive,38,3014,1,7,Yes,1,1,1,2,3,2,3,9,9,Travel_Rarely,0
EMP01351,21,Female,Human Resources,Research Director,28,16389,4,9,No,0,4,1,4,3,4,4,12,12,Travel_Rarely,0
EMP01352,20,Female,Human Resources,Manufacturing Director,12,10423,25,4,Yes,0,3,2,2,3,2,4,11,6,Travel_Rarely,0
EMP01353,29,Male,Sales,Research Scientist,16,8991,20,0,No,0,3,3,4,2,4,3,3,10,Travel_Rarely,0
EMP01354,55,Male,Sales,Manager,2,4151,2,1,No,5,2,4,1,1,1,3,12,11,Travel_Frequently,0
EMP01355,31,Female,Research & Development,Manager,38,15932,28,8,Yes,1,3,3,2,3,4,3,5,3,Travel_Rarely,0
EMP01356,48,Male,Research & Development,Sales Representative,15,17559,14,6,No,5,2,2,1,2,1,4,4,13,Travel_Rarely,0
EMP01357,51,Male,Research & Development,Sales Representative,34,11914,9,9,Yes,5,4,2,3,1,1,3,4,0,Travel_Frequently,0
EMP01358,21,Male,Research & Development,Sales Representative,1,11473,3,9,Yes,4,3,3,2,2,4,3,12,6,Travel_Frequently,0
EMP01359,59,Male,Sales,Manager,26,8112,13,9,Yes,6,1,1,1,1,1,3,7,2,Travel_Frequently,0
EMP01360,25,Male,Research & Development,Human Resources,2,6684,17,3,No,5,3,1,3,2,1,3,1,8,Travel_Frequently,0
EMP01361,46,Female,Research & Development,Research Scientist,15,14680,13,2,Yes,4,1,2,2,4,1,4,9,14,Travel_Frequently,0
EMP01362,47,Male,Research & Development,Manufacturing Director,4,3892,2,5,Yes,5,2,1,4,4,2,4,9,4,Non-Travel,0
EMP01363,25,Female,Sales,Sales Representative,38,8627,16,6,No,5,1,1,4,4,4,4,3,16,Travel_Rarely,0
EMP01364,26,Male,Research & Development,Manufacturing Director,27,18850,17,5,Yes,0,4,2,4,4,2,3,5,13,Travel_Rarely,0
EMP01365,50,Male,Human Resources,Manufacturing Director,28,14011,3,6,No,1,2,1,4,3,2,4,3,4,Travel_Rarely,0
EMP01366,48,Female,Research & Development,Laboratory Technician,27,11574,20,7,No,2,1,2,3,1,3,3,2,9,Non-Travel,0
EMP01367,24,Female,Research & Development,Research Director,35,7175,19,1,Yes,4,3,4,3,1,4,3,3,9,Travel_Frequently,0
EMP01368,21,Female,Sales,Sales Executive,38,7017,9,4,Yes,4,4,4,3,4,1,3,0,4,Travel_Frequently,0
EMP01369,25,Male,Human Resources,Laboratory Technician,21,1432,3,8,No,6,1,4,3,2,1,4,11,4,Non-Travel,0
EMP01370,30,Female,Human Resources,Manufacturing Director,7,19376,1,6,Yes,0,1,4,2,1,2,4,5,12,Travel_Frequently,0
EMP01371,26,Female,Human Resources,Research Director,23,8838,16,4,Yes,5,3,4,1,3,3,4,11,13,Travel_Frequently,0
EMP01372,49,Female,Sales,Sales Representative,34,17152,26,3,No,5,3,3,3,2,3,4,2,8,Travel_Rarely,0
EMP01373,53,Female,Research & Development,Human Resources,12,9770,17,3,No,4,2,3,4,2,4,4,6,13,Travel_Rarely,0
EMP01374,51,Female,Sales,Laboratory Technician,1,16096,16,5,No,0,3,2,2,4,2,4,9,7,Travel_Frequently,0
EMP01375,56,Female,Human Resources,Sales Executive,22,1779,25,4,No,6,1,3,1,2,3,4,14,5,Travel_Frequently,0
EMP01376,21,Female,Sales,Healthcare Representative,11,7427,19,0,No,3,2,4,2,3,3,4,0,7,Travel_Frequently,0
EMP01377,22,Female,Sales,Manager,35,12506,4,5,Yes,5,2,1,3,3,1,3,3,9,Non-Travel,0
EMP01378,22,Male,Research & Development,Healthcare Representative,14,8333,25,7,No,1,1,1,1,2,2,4,0,8,Non-Travel,0
EMP01379,29,Female,Research & Development,Laboratory Technician,35,15225,27,6,Yes,6,3,1,1,3,4,3,6,17,Travel_Frequently,0
EMP01380,40,Female,Research & Development,Research Scientist,16,15135,2,9,Yes,4,2,3,1,1,4,4,11,11,Travel_Rarely,0
EMP01381,32,Female,Human Resources,Sales Executive,26,5447,16,2,Yes,3,4,2,2,4,3,4,3,4,Non-Travel,0
EMP01382,48,Female,Research & Development,Laboratory Technician,27,9432,29,1,Yes,6,4,1,3,1,4,4,5,0,Travel_Frequently,0
EMP01383,21,Female,Human Resources,Manufacturing Director,5,15138,8,0,Yes,4,3,1,4,4,1,4,10,1,Travel_Frequently,0
EMP01384,57,Male,Sales,Sales Representative,28,8456,22,1,Yes,6,2,3,2,1,3,4,2,9,Travel_Frequently,0
EMP01385,27,Female,Human Resources,Manufacturing Director,25,10757,12,0,Yes,4,2,2,1,2,3,3,15,11,Travel_Rarely,0
EMP01386,47,Male,Human Resources,Research Scientist,7,11853,10,9,Yes,5,3,3,2,1,2,4,7,13,Travel_Frequently,0
EMP01387,23,Male,Human Resources,Laboratory Technician,37,16853,16,1,Yes,2,1,4,2,1,4,3,12,10,Non-Travel,0
EMP01388,31,Male,Human Resources,Research Scientist,27,5628,22,9,Yes,5,1,4,2,2,2,3,7,12,Travel_Frequently,0
EMP01389,38,Female,Sales,Research Director,27,16861,4,0,No,1,4,4,1,4,3,4,2,11,Non-Travel,0
EMP01390,35,Female,Sales,Sales Executive,11,1192,5,6,Yes,4,4,1,2,3,3,3,5,10,Travel_Frequently,0
EMP01391,43,Male,Sales,Sales Executive,17,1278,20,3,No,3,4,3,3,1,2,3,13,17,Travel_Frequently,0
EMP01392,22,Male,Human Resources,Laboratory Technician,28,6653,3,0,No,0,2,2,3,4,1,3,9,5,Non-Travel,1
EMP01393,33,Male,Research & Development,Manufacturing Director,11,2033,25,8,Yes,5,1,4,1,4,2,4,0,7,Travel_Frequently,0
EMP01394,60,Male,Human Resources,Research Director,15,13464,20,0,No,5,3,4,4,4,2,3,1,0,Travel_Rarely,0
EMP01395,34,Male,Sales,Research Director,0,15966,4,6,Yes,2,3,1,3,1,2,3,14,0,Travel_Frequently,0
EMP01396,25,Male,Human Resources,Healthcare Representative,19,12855,9,5,No,4,4,2,4,3,3,4,3,5,Travel_Rarely,0
EMP01397,23,Male,Research & Development,Research Director,7,17417,17,6,Yes,6,4,2,3,4,1,3,12,12,Travel_Rarely,0
EMP01398,19,Female,Research & Development,Research Director,13,16032,4,3,No,5,3,1,2,2,2,4,12,2,Travel_Rarely,0
EMP01399,43,Female,Sales,Research Director,27,7710,24,3,Yes,2,1,1,4,4,1,4,5,3,Travel_Rarely,0
EMP01400,50,Male,Sales,Sales Representative,34,14811,7,6,No,3,1,3,4,3,4,4,15,0,Non-Travel,0
EMP01401,53,Male,Sales,Sales Executive,17,18736,8,7,Yes,3,2,1,3,2,2,3,5,15,Non-Travel,0
EMP01402,56,Male,Research & Development,Research Scientist,2,9658,2,6,Yes,4,1,1,4,2,2,3,8,15,Non-Travel,0
EMP01403,19,Male,Human Resources,Research Scientist,28,14122,21,0,No,2,4,3,4,3,4,3,10,5,Non-Travel,0
EMP01404,25,Male,Research & Development,Human Resources,26,12001,14,5,Yes,4,1,1,4,1,4,3,10,13,Non-Travel,0
EMP01405,44,Male,Sales,Laboratory Technician,38,16105,12,5,No,6,2,4,1,4,3,4,6,15,Travel_Frequently,0
EMP01406,23,Male,Human Resources,Sales Executive,25,18380,6,0,Yes,6,2,1,4,1,4,4,11,6,Travel_Frequently,0
EMP01407,25,Female,Sales,Manufacturing Director,26,4949,26,3,Yes,3,3,3,1,1,3,3,7,15,Travel_Frequently,0
EMP01408,40,Female,Research & Development,Human Resources,21,17499,8,5,No,6,2,1,2,4,3,3,4,4,Travel_Rarely,0
EMP01409,39,Male,Research & Development,Healthcare Representative,4,7037,11,8,Yes,5,3,4,4,2,1,3,6,12,Non-Travel,0
EMP01410,52,Female,Sales,Healthcare Representative,22,9460,4,3,No,2,2,1,3,4,2,3,7,0,Travel_Rarely,0
EMP01411,51,Female,Human Resources,Sales Executive,37,15045,23,4,No,6,4,2,3,1,2,3,14,15,Travel_Frequently,0
EMP01412,30,Female,Human Resources,Research Scientist,26,14122,17,1,Yes,1,2,4,2,4,4,3,15,4,Non-Travel,0
EMP01413,32,Female,Sales,Laboratory Technician,19,5345,21,2,Yes,5,3,1,2,1,4,3,5,7,Travel_Rarely,0
EMP01414,18,Male,Human Resources,Research Scientist,19,10508,9,2,No,6,3,2,1,2,3,3,11,0,Travel_Frequently,0
EMP01415,46,Female,Research & Development,Research Scientist,7,17867,14,1,No,3,3,1,3,1,3,4,11,6,Travel_Frequently,0
EMP01416,22,Male,Research & Development,Sales Executive,20,11192,27,2,No,6,3,1,1,2,4,3,2,0,Travel_Frequently,0
EMP01417,42,Female,Human Resources,Healthcare Representative,11,19936,19,2,Yes,5,2,2,4,4,4,4,13,5,Non-Travel,0
EMP01418,32,Male,Human Resources,Sales Representative,5,19634,9,1,Yes,5,2,1,2,3,2,4,4,9,Non-Travel,0
EMP01419,29,Male,Research & Development,Sales Representative,12,7605,26,4,Yes,1,3,2,4,3,1,4,13,8,Travel_Frequently,1
EMP01420,45,Female,Research & Development,Laboratory Technician,18,9162,24,8,Yes,3,2,3,3,1,4,4,6,10,Non-Travel,0
